car_id,name,km_driven,fuel,transmission,mileage,engine,max_power,torque,seats,model
123664,Toyota Fortuner 4x2 Manual,30000,Diesel,Manual,13.0 kmpl,2982 CC,168.5 bhp,343Nm@ 1400-3400rpm,7,Toyota
123665,Mahindra KUV 100 mFALCON G80 K8,15000,Petrol,Manual,18.15 kmpl,1198 CC,82 bhp,115Nm@ 3500-3600rpm,6,Mahindra
123666,Tata Zest Quadrajet 1.3 75PS XM,90000,Diesel,Manual,22.95 kmpl,1248 CC,74 bhp,190Nm@ 1750-3000rpm,5,Tata
123667,Honda City 1.5 S MT,47000,Petrol,Manual,17.0 kmpl,1497 CC,118 bhp,146Nm at 4800 rpm,5,Honda
123668,Maruti Zen LXI,90000,Petrol,Manual,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5,Maruti
123669,Maruti Wagon R VXI BS IV with ABS,120600,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,Maruti
123670,Hyundai Verna Transform SX VTVT,100000,Petrol,Manual,16.2 kmpl,1599 CC,103.2 bhp,14.9 KGM at 3000 RPM,5,Hyundai
123671,Maruti Swift Dzire VXI,60000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5,Maruti
123672,Hyundai Getz GLS,86000,Petrol,Manual,15.3 kmpl,1341 CC,83 bhp,115Nm@ 3200rpm,5,Hyundai
123673,Hyundai Elite i20 Sportz Plus BSIV,5000,Petrol,Manual,18.6 kmpl,1197 CC,81.86 bhp,117nm@ 4000rpm,5,Hyundai
123674,Maruti Ciaz 1.3 Alpha,37000,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Maruti
123675,Tata Tigor 1.2 Revotron XZ,14000,Petrol,Manual,20.3 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5,Tata
123676,Maruti Ertiga VDI,70000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,Maruti
123678,Honda City i VTEC S,50000,Petrol,Manual,17.4 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,5,Honda
123679,Honda Brio S MT,60000,Petrol,Manual,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5,Honda
123680,Maruti Wagon R LXI CNG,50000,CNG,Manual,26.6 km/kg,998 CC,58.16 bhp,77Nm@ 3500rpm,5,Maruti
123681,Maruti Swift Dzire VXI,50000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5,Maruti
123682,Hyundai i20 Sportz 1.2,70000,Petrol,Manual,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5,Hyundai
123684,Maruti Wagon R AMT VXI,35000,Petrol,Automatic,20.51 kmpl,998 CC,67 bhp,90Nm@ 3500rpm,5,Maruti
123685,Maruti Swift Dzire VXI 1.2,20000,Petrol,Manual,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Maruti
123686,Maruti Alto 800 LXI,20000,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Maruti
123687,Maruti Swift Dzire AMT VXI BS IV,7800,Petrol,Automatic,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Maruti
123688,Maruti Swift VXI Optional,20000,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Maruti
123689,Tata Hexa XE,15000,Diesel,Manual,17.6 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Tata
123690,Hyundai i20 Magna,31377,Petrol,Manual,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5,Hyundai
123691,Maruti Swift Dzire VDI,50000,Diesel,Manual,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5,Maruti
123692,Maruti Wagon R VXI BS IV,60000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Maruti
123693,Toyota Corolla Altis 1.8 VL AT,100000,Petrol,Automatic,14.53 kmpl,1794 CC,138.1 bhp,173Nm@ 4000rpm,5,Toyota
123694,Honda Brio S MT,60000,Petrol,Manual,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5,Honda
123695,Maruti Baleno Alpha Automatic,5000,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5,Maruti
123696,Tata Safari Storme EX,60000,Diesel,Manual,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Tata
123697,Maruti Alto LXi,25000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Maruti
123698,Renault KWID RXT,30000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5,Renault
123699,Datsun GO T BSIV,80000,Petrol,Manual,20.63 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,5,Datsun
123700,Maruti Vitara Brezza VDi Option,75000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Maruti
123701,Hyundai Xcent 1.2 VTVT SX,32000,Petrol,Manual,20.14 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5,Hyundai
123702,Maruti Alto 800 LXI,40000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Maruti
123703,Hyundai i20 1.2 Sportz,93000,Petrol,Manual,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5,Hyundai
123704,Tata Zest Revotron 1.2 XT,60000,Petrol,Manual,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm,5,Tata
123706,Nissan Sunny XL,37000,Petrol,Manual,16.95 kmpl,1498 CC,97.7 bhp,134Nm@ 4000rpm,5,Nissan
123707,Ford EcoSport 1.5 Petrol Titanium Plus BSIV,15000,Petrol,Manual,17.0 kmpl,1497 CC,121.36 bhp,150Nm@ 4500rpm,5,Ford
123708,Nissan Micra Active XV S,80000,Petrol,Manual,19.49 kmpl,1198 CC,67.04 bhp,104Nm@ 4000rpm,5,Nissan
123709,Maruti Wagon R LXI Optional,140000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Maruti
123710,Mahindra Ssangyong Rexton RX5,70000,Diesel,Manual,12.83 kmpl,2696 CC,162 bhp,340Nm@ 1800-3250rpm,7,Mahindra
123711,Mahindra Quanto C8,120000,Diesel,Manual,17.21 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7,Mahindra
123712,Maruti Ritz LDi,110000,Diesel,Manual,21.1 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,Maruti
123713,Hyundai Creta 1.6 CRDi SX Plus Dual Tone,37000,Diesel,Manual,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5,Hyundai
123714,Renault KWID RXT,44000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5,Renault
123715,Maruti Ertiga VDI,80000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,Maruti
123716,Mahindra XUV500 W4,125000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,Mahindra
123717,Maruti Eeco 5 Seater AC BSIV,13500,Petrol,Manual,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,5,Maruti
123718,Hyundai Santro Xing GLS,75000,Petrol,Manual,17.92 kmpl,1086 CC,62.1 bhp,96.1Nm@ 3000rpm,5,Hyundai
123719,Hyundai Accent GLE,120000,Petrol,Manual,13.2 kmpl,1495 CC,94 bhp,"12.5@ 3,500(kgm@ rpm)",5,Hyundai
123720,Mahindra XUV500 W8 2WD,120000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,Mahindra
123721,Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,70000,Diesel,Manual,12.99 kmpl,2494 CC,100.57 bhp,200Nm@ 1400-3400rpm,7,Toyota
123722,Maruti Swift Dzire VDI,70000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
123723,Honda Amaze S CVT Petrol BSIV,15000,Petrol,Automatic,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm,5,Honda
123724,Hyundai i10 Sportz 1.2,53000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5,Hyundai
123725,Maruti Swift Dzire VDI,120000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
123726,Maruti Ertiga SHVS ZDI Plus,70000,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7,Maruti
123727,Hyundai Getz 1.3 GVS,120000,Petrol,Manual,14.2 kmpl,1341 CC,82.9 bhp,"11.8@ 3,200(kgm@ rpm)",5,Hyundai
123728,Hyundai i20 1.2 Magna,100000,Petrol,Manual,18.5 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5,Hyundai
123730,Maruti Swift LXI Optional-O,100000,Petrol,Manual,20.4 kmpl,1197 CC,83.11 bhp,113Nm@ 4200rpm,5,Maruti
123731,Tata Indica Vista TDI LS,162500,Diesel,Manual,19.4 kmpl,1405 CC,70 bhp,135.4Nm@ 2500rpm,5,Tata
123732,Hyundai i20 2015-2017 Asta 1.4 CRDi,39000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5,Hyundai
123733,Maruti Ignis 1.3 Alpha,75000,Diesel,Manual,26.8 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
123734,Tata Hexa XTA,50000,Diesel,Automatic,17.6 kmpl,2179 CC,153.86 bhp,400Nm@ 1750-2500rpm,7,Tata
123735,Mahindra Marazzo M6 8Str,40000,Diesel,Manual,17.3 kmpl,1497 CC,121 bhp,300Nm@ 1750-2500rpm,8,Mahindra
123736,Hyundai Verna 1.6 CRDI,92500,Diesel,Manual,22.32 kmpl,1582 CC,126.3 bhp,259.9Nm@ 1900-2750rpm,5,Hyundai
123737,Maruti Swift Dzire VDI,158000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
123738,Maruti Swift Dzire LDi,120000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,Maruti
123739,Honda City i DTEC V,50000,Diesel,Manual,26.0 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,Honda
123740,Maruti Swift Dzire ZDi,110000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,Maruti
123741,Hyundai Xcent 1.2 CRDi E,2000,Diesel,Manual,25.4 kmpl,1186 CC,73.97 bhp,190.25nm@ 1750-2250rpm,5,Hyundai
123742,Toyota Fortuner 3.0 Diesel,181000,Diesel,Manual,11.5 kmpl,2982 CC,171 bhp,343Nm@ 1400-3400rpm,7,Toyota
123743,Tata Tiago 1.05 Revotorq XZ,70000,Diesel,Manual,27.28 kmpl,1047 CC,69 bhp,140Nm@ 1800-3000rpm,5,Tata
123744,Nissan Sunny XL AT Special Edition,90000,Petrol,Automatic,17.97 kmpl,1498 CC,99.6 bhp,134Nm@ 4000rpm,5,Nissan
123745,Hyundai Elite i20 Magna Plus BSIV,2000,Petrol,Manual,18.6 kmpl,1197 CC,81.86 bhp,117nm@ 4000rpm,5,Hyundai
123746,Maruti Swift Dzire VXI,20000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5,Maruti
123747,Toyota Innova 2.5 GX 7 STR,120000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),7,Toyota
123748,Mahindra Thar CRDe,35000,Diesel,Manual,16.55 kmpl,2498 CC,105 bhp,247Nm@ 1800-2000rpm,6,Mahindra
123749,Maruti Swift Dzire ZDi,193000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,Maruti
123750,Maruti Swift 1.2 DLX (Only Delhi),80000,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Maruti
123751,Datsun GO D Petrol,40000,Petrol,Manual,19.02 kmpl,1198 CC,67.05 bhp,104Nm@ 4000rpm,5,Datsun
123752,Hyundai i20 Asta 1.4 CRDi,70000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5,Hyundai
123753,Mahindra Scorpio LX,122358,Diesel,Manual,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,9,Mahindra
123754,Tata Sumo Gold EX BSIII,75000,Diesel,Manual,14.07 kmpl,2956 CC,69.01 bhp,223Nm@ 1600-2200rpm,7,Tata
123755,Tata Tiago Wizz 1.05 Revotorq,120000,Diesel,Manual,27.28 kmpl,1047 CC,69 bhp,140Nm@ 1800-3000rpm,5,Tata
123756,Tata Zest Revotron 1.2 XT,40000,Petrol,Manual,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm,5,Tata
123757,Hyundai Accent GLE,95200,Petrol,Manual,13.2 kmpl,1495 CC,94 bhp,"12.5@ 3,500(kgm@ rpm)",5,Hyundai
123758,Honda Brio Exclusive Edition,33033,Petrol,Manual,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5,Honda
123759,Hyundai Grand i10 AT Asta,63063,Petrol,Automatic,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5,Hyundai
123760,Tata Manza Club Class Quadrajet90 LX,60000,Diesel,Manual,21.02 kmpl,1248 CC,88.76 bhp,200Nm@ 1750-3000rpm,5,Tata
123761,Maruti Alto LX,45000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Maruti
123762,Tata New Safari DICOR 2.2 EX 4x2,80000,Diesel,Manual,11.57 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm,7,Tata
123763,Mahindra Bolero SLE,170000,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7,Mahindra
123764,Mahindra Bolero DI DX 7 Seater,207890,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7,Mahindra
123765,Mercedes-Benz GL-Class 220d 4MATIC Sport,7976,Diesel,Automatic,17.9 kmpl,2143 CC,170 bhp,400Nm@ 1400-2800rpm,5,Mercedes-Benz
123766,Maruti Omni E MPI STD BS IV,35000,Petrol,Manual,16.8 kmpl,796 CC,34.2 bhp,59Nm@ 2500rpm,8,Maruti
123767,Hyundai Grand i10 Sportz,35000,Petrol,Manual,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5,Hyundai
123768,Hyundai Grand i10 Sportz,35000,Petrol,Manual,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5,Hyundai
123769,Hyundai i10 Sportz AT,50000,Petrol,Automatic,16.95 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5,Hyundai
123770,Maruti Swift VXI Deca,20000,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Maruti
123771,Hyundai i10 Sportz AT,20000,Petrol,Automatic,16.95 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5,Hyundai
123772,Maruti Swift VXI,50000,Petrol,Manual,18.6 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5,Maruti
123773,Maruti Swift VXI,50000,Petrol,Manual,18.6 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5,Maruti
123774,Mahindra Bolero 2011-2019 ZLX,120000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,Mahindra
123775,Hyundai Verna 1.6 SX VTVT (O),70000,Petrol,Manual,17.1 kmpl,1591 CC,121.3 bhp,154.9Nm@ 4200rpm,5,Hyundai
123776,Hyundai i20 Active 1.2,50000,Petrol,Manual,17.19 kmpl,1197 CC,81.86 bhp,114.73Nm@ 4000rpm,5,Hyundai
123777,Maruti Baleno Zeta,16500,Petrol,Manual,21.01 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Maruti
123778,Hyundai i20 1.2 Asta,70000,Petrol,Manual,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5,Hyundai
123779,Maruti Alto LXI,99361,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Maruti
123780,Maruti Swift Dzire VDI,25000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
123781,Maruti Swift Dzire VXI,70000,Petrol,Manual,19.1 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5,Maruti
123782,Hyundai Grand i10 CRDi Sportz,80000,Diesel,Manual,24.0 kmpl,1120 CC,70 bhp,160Nm@ 1500-2750rpm,5,Hyundai
123784,Maruti Swift Dzire VXI,70000,Petrol,Manual,19.1 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5,Maruti
123785,Chevrolet Beat LS,60000,Petrol,Manual,18.6 kmpl,1199 CC,79.4 bhp,108Nm@ 4400rpm,5,Chevrolet
123786,Tata Tigor 1.2 Revotron XZA,10000,Petrol,Automatic,20.3 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5,Tata
123787,Maruti 800 Std,80000,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,Maruti
123788,Honda City i-DTEC VX,30000,Diesel,Manual,25.6 kmpl,1498 CC,97.9 bhp,200Nm@ 1750rpm,5,Honda
123789,Honda City i-DTEC VX,33000,Diesel,Manual,25.6 kmpl,1498 CC,97.9 bhp,200Nm@ 1750rpm,5,Honda
123790,Maruti Ertiga VXI,90000,Petrol,Manual,16.02 kmpl,1373 CC,93.7 bhp,130Nm@ 4000rpm,7,Maruti
123791,Nissan Terrano XV Premium 110 PS,80100,Diesel,Manual,19.01 kmpl,1461 CC,108.5 bhp,248Nm@ 2250rpm,5,Nissan
123792,Honda City i VTEC VX,120000,Petrol,Manual,17.4 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,5,Honda
123794,Renault KWID RXL,40000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5,Renault
123795,Toyota Innova 2.5 GX (Diesel) 8 Seater,160000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,8,Toyota
123796,Maruti Wagon R VXI BS IV,47000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Maruti
123797,Hyundai Creta 1.4 CRDi S Plus,25000,Diesel,Manual,21.38 kmpl,1396 CC,88.7 bhp,219.7Nm@ 1500-2750rpm,5,Hyundai
123798,Tata Tiago 1.2 Revotron XZ,26000,Petrol,Manual,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5,Tata
123799,Hyundai Grand i10 1.2 CRDi Sportz,29000,Diesel,Manual,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5,Hyundai
123800,Maruti Baleno Zeta Automatic,50000,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5,Maruti
123801,Maruti Swift ZXI ABS,58000,Petrol,Manual,16.1 kmpl,1298 CC,88.2 bhp,"11.5@ 4,500(kgm@ rpm)",5,Maruti
123802,Maruti Swift Dzire VXi AT,120000,Petrol,Automatic,17.4 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5,Maruti
123803,Maruti Swift LXI Option,50000,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Maruti
123804,Hyundai i20 1.2 Asta,80000,Petrol,Manual,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5,Hyundai
123805,Maruti Zen LXI,60000,Petrol,Manual,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5,Maruti
123806,Maruti Celerio LXI,36000,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Maruti
123807,Toyota Innova 2.5 V Diesel 8-seater,120000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8,Toyota
123808,Maruti Ritz LDi,185000,Diesel,Manual,21.1 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,Maruti
123809,Nissan Micra Diesel XV,50000,Diesel,Manual,23.08 kmpl,1461 CC,63.1 bhp,160Nm@ 2000rpm,5,Nissan
123810,Maruti Zen LXI,100000,Petrol,Manual,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5,Maruti
123811,Hyundai Verna 1.6 SX VTVT (O),50000,Petrol,Manual,17.1 kmpl,1591 CC,121.3 bhp,154.9Nm@ 4200rpm,5,Hyundai
123812,Maruti Zen Estilo LXI BSIII,80000,Petrol,Manual,18.2 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,Maruti
123814,Maruti Alto LX,80000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Maruti
123815,Maruti Swift Dzire ZDi,90000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,Maruti
123816,Maruti A-Star Vxi,162000,Petrol,Manual,19.0 kmpl,998 CC,66.1 bhp,90Nm@ 3500rpm,5,Maruti
123817,Maruti Ertiga VDI,110000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,Maruti
123818,Maruti Swift Ldi BSIII,120000,Diesel,Manual,17.8 kmpl,1248 CC,75 bhp,190Nm@ 2000rpm,5,Maruti
123819,Nissan Micra Diesel XV,45000,Diesel,Manual,23.08 kmpl,1461 CC,63.1 bhp,160Nm@ 2000rpm,5,Nissan
123820,Maruti Wagon R LXI,90000,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,Maruti
123821,Ford Figo Diesel Titanium,90000,Diesel,Manual,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5,Ford
123822,Mahindra XUV300 W8 Option BSIV,16500,Petrol,Manual,17.0 kmpl,1197 CC,110 bhp,200Nm@ 2000-3500rpm,5,Mahindra
123823,Hyundai Creta 1.6 CRDi AT SX Plus,67000,Diesel,Automatic,17.01 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5,Hyundai
123824,Maruti Swift VXI BSIV,52000,Petrol,Manual,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Maruti
123825,Datsun GO T Option BSIV,40000,Petrol,Manual,20.63 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,5,Datsun
123826,Hyundai Grand i10 Asta,40000,Petrol,Manual,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5,Hyundai
123827,Toyota Fortuner 2.8 2WD MT BSIV,35000,Diesel,Manual,14.24 kmpl,2755 CC,174.5 bhp,420Nm@ 1400-2600rpm,7,Toyota
123828,Renault KWID RXL,13000,Petrol,Manual,20.71 kmpl,799 CC,53.26 bhp,72Nm@ 4386rpm,5,Renault
123829,Honda Brio 1.2 VX MT,40000,Petrol,Manual,18.5 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5,Honda
123830,Volkswagen Ameo 1.2 MPI Comfortline Plus,10000,Petrol,Manual,17.0 kmpl,1198 CC,73.75 bhp,110Nm@ 3750rpm,5,Volkswagen
123831,Nissan Sunny XV Special Edition,9000,Petrol,Manual,16.95 kmpl,1498 CC,97.7 bhp,134Nm@ 4000rpm,5,Nissan
123832,Toyota Etios Liva GD SP,70000,Diesel,Manual,23.59 kmpl,1364 CC,67.06 bhp,170Nm@ 1800-2400rpm,5,Toyota
123833,Hyundai i10 Sportz,60000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5,Hyundai
123834,Renault Duster 85PS Diesel RxL,40000,Diesel,Manual,20.45 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm,5,Renault
123835,Mahindra XUV500 W8 2WD,93000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,Mahindra
123836,Toyota Innova 2.5 V Diesel 7-seater,80000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),7,Toyota
123837,Tata Indigo CS eGLX BS IV,50000,Petrol,Manual,15.64 kmpl,1193 CC,64.08 bhp,100Nm@ 2700rpm,5,Tata
123838,Hyundai Elantra SX AT,68000,Petrol,Automatic,14.5 kmpl,1797 CC,147.5 bhp,177.5Nm@ 4700rpm,5,Hyundai
123839,Mercedes-Benz New C-Class 220 CDI AT,25000,Diesel,Automatic,14.84 kmpl,2143 CC,170 bhp,400Nm@ 1400-2800rpm,5,Mercedes-Benz
123840,Tata Nano STD,18000,Petrol,Manual,25.4 kmpl,624 CC,37.5 bhp,51Nm@ 4000rpm,4,Tata
123841,Nissan Micra Diesel XL,120000,Diesel,Manual,23.08 kmpl,1461 CC,63.1 bhp,160Nm@ 2000rpm,5,Nissan
123842,Maruti Wagon R LXI,35000,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,Maruti
123843,Maruti Swift Dzire VDI,60000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
123844,Hyundai i10 Magna,70000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5,Hyundai
123845,Renault KWID RXT,30000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5,Renault
123846,Volkswagen GTI 1.8 TSI,70000,Petrol,Automatic,16.34 kmpl,1798 CC,189.3 bhp,250Nm@ 1250-5300rpm,5,Volkswagen
123847,Jaguar XE 2016-2019 2.0L Diesel Prestige,9000,Diesel,Automatic,13.6 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5,Jaguar
123848,Lexus ES 300h,20000,Petrol,Automatic,22.37 kmpl,2487 CC,214.56 bhp,202Nm@ 3600-5200rpm,5,Lexus
123849,Jaguar XF 2.0 Diesel Portfolio,45000,Diesel,Automatic,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5,Jaguar
123850,Tata Safari Storme EX,110000,Diesel,Manual,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Tata
123851,Volvo XC40 D4 Inscription BSIV,20000,Diesel,Automatic,18.0 kmpl,1969 CC,190 bhp,400Nm,5,Volvo
123852,Toyota Camry 2.5 Hybrid,68089,Petrol,Automatic,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm,5,Toyota
123853,Maruti Wagon R LXI,58343,Petrol,Manual,21.79 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5,Maruti
123854,Maruti Baleno Alpha 1.3,38817,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
123855,Honda Jazz VX,56494,Petrol,Manual,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5,Honda
